a kräfta i livmodern okh äggstokkorna	a kräfta i livmodern okh äggstokkorna	1	1	1	
a kräfta i magsäkken	a kräfta i magsäkken	1	1	1	
a kräfta i magsäkken   b oderförkalking	a kräfta i magsäkken   b oderförkalking	1	1	1	
a kräfta i matstrupen	a kräfta i matstrupen	1	1	1	
a kräfta i struphuvudet	a kräfta i struphuvudet	1	1	1	
a kräfta i lung	a kräfta i tungan	1	1	0.951372549	a kräfta i tungan
a kräfta i tungan	a kräfta i tungan	1	1	1	
a kronisk njursjukdom  b sjukdomar i hjärtets kronster	a kronisk njursjukdom  b sjukdomar i hjärtets kronster	1	1	1	
a laegio kordis et pulmonis sin hjärt okh lungskada k k vulnus sklopeterumi peneteant thorakio skottsor po bröstkorgen k	a laegio kordis et pulmonis sin hjärt okh lungskada k k vulnus sklopeterumi peneteant thorakio skottsor po bröstkorgen k	1	1	1	
ä landsvägen mördad	ä landsvägen mördad	1	1	1	
a leukaemia mgk oblastika	a leukaemia mgk oblastika	1	1	1	
a lue vens	a lue vens	1	1	1	
a lung okh struptub	a lung okh struptub	1	1	1	
a lung okh struptub  b tarmtub	a lung okh struptub  b tarmtub	1	1	1	
a lungemboli embolia pulmonis  i k gallsten lholelithiosis	a lungemboli embolia pulmonis  i k gallsten lholelithiosis	1	1	1	
a lunginfl b hjärtsjukd	a lunginfl b hjärtsjukd	1	1	1	
a lungtberkulos  b hinnetuberkulos	a lungtberkulos  b hinnetuberkulos	1	1	1	
a lungtub  b lungtub	a lungtub  b lungtub	3	3	1	
a lungtub  b lungtub  k sokkersjuka	a lungtub  b lungtub  k sokkersjuka	1	1	1	
a lungtub  b spondglitis tub et koxitis tub	a lungtub  b spondglitis tub et koxitis tub	1	1	1	
a lungtub  b tarm tub	a lungtub  b tarm tub	1	1	1	
a lungtuberkulos  b haemopetal	a lungtuberkulos  b haemopetal	1	1	1	
a lungtuberkulos  b hjärtmuskelsjuk	a lungtuberkulos  b hjärtmuskelsjuk	1	1	1	
a lungtuberkulos  b lungtuberkulos	a lungtuberkulos  b lungtuberkulos	1	1	1	
a lungtuberkulos  b tub i hjärnhinnan	a lungtuberkulos  b tub i hjärnhinnan	1	1	1	
a magsor  b angina pektoris	a magsor  b angina pektoris	1	1	1	
a magsor  b blodförgiftning	a magsor  b blodförgiftning	1	1	1	
a malign tumör i bröstorg sekundär  k malign tumor i prostata	a malign tumör i bröstorg sekundär  k malign tumor i prostata	1	1	1	
a marasmus senilis   k marasmus senilis	a marasmus senilis   k marasmus senilis	1	1	1	
a marasmus senilis  b arteriosklerosis	a marasmus senilis  b arteriosklerosis	1	1	1	
a marasmus senilis b arterioklerosis	a marasmus senilis  b arteriosklerosis	1	1	0.9616959064	a marasmus senilis  b arteriosklerosis
a marasmus senilis  b marasmus senilis  ii struma diffusa	a marasmus senilis  b marasmus senilis  ii struma diffusa	1	1	1	
a marasmus senilis  i k marasmus senilis	a marasmus senilis  i k marasmus senilis	2	2	1	
a marasmus senilis  i k marasmus senilis ii fraktura kolli femoris	a marasmus senilis  i k marasmus senilis ii fraktura kolli femoris	1	1	1	
a marasmus senilis  senilitet utan sinnesjukdom	a marasmus senilis  senilitet utan sinnesjukdom	1	1	1	
a marasmus senilis b  marasmus senilis ii  arteriosklerosis univers	a marasmus senilis b  marasmus senilis ii  arteriosklerosis univers	1	1	1	
a marasmus senilis b pneumonia krauposa	a marasmus senilis b pneumonia krauposa	1	1	1	
a mb arteriosklerosis kordis  sjukdom kransartärerna k marasmus senilis  olderdomssvaghet	a mb arteriosklerosis kordis  sjukdom kransartärerna k marasmus senilis  olderdomssvaghet	1	1	1	
a mbaskl kordis  artersklerotisk hjärtsjukdom	a mbaskl kordis  artersklerotisk hjärtsjukdom	1	1	1	
a medföld svaghet b dito	a medföld svaghet b dito	1	1	1	
a meningitis tuberkulosis  i k tuberkulosis pulm	a meningitis tuberkulosis  i k tuberkulosis pulm	1	1	1	
a morb askl kordis  ii  morb askl kordis	a morb askl kordis  ii  morb askl kordis	1	1	1	
a morb asklerot kordie  k	a morb asklerot kordie  k	1	1	1	
a morbi myokardi  hjärtmuskel svaghet i b influensa  ii frakt kolli fem konsol	a morbi myokardi  hjärtmuskel svaghet i b influensa  ii frakt kolli fem konsol	1	1	1	
a morbus askl kordis  i k morbus askl kordis  ii skhizofrenia	a morbus askl kordis  i k morbus askl kordis  ii skhizofrenia	1	1	1	
a morbus askl kordis  morbus askl kordis	a morbus askl kordis  morbus askl kordis	1	1	1	
a morbus askler kordis  i k morbus askler kordis	a morbus askler kordis  i k morbus askler kordis	1	1	1	
a morbus koron kordis  i k morbus koron kordis	a morbus koron kordis  i k morbus koron kordis	1	1	1	
a myodegeneratio b insuff kardis k arteroklerosis	a myodegeneratio b insuff kardis k arteroklerosis	1	1	1	
a neoplasma malign hepatis malign tumör i levern  k dito	a neoplasma malign hepatis malign tumör i levern  k dito	1	1	1	
a neoplasma malign rekti	a neoplasma malign rekti	1	1	1	
a neoplasma melign uteri  i k neoplasma melign uteri	a neoplasma melign uteri  i k neoplasma melign uteri	1	1	1	
a nephritis khron b uremia ii ulkus gatrik k haemorrhagia	a nephritis khron b uremia ii ulkus gatrik k haemorrhagia	1	1	1	
a nephropathia klu	a nephropathia klu	1	1	1	
a njurlidande b förgiftning	a njurlidande b förgiftning	1	1	1	
a no  karkinoma rekti b karkinoma rekti	a no  karkinoma rekti b karkinoma rekti	1	1	1	
a no  nephritis der b  myodegeneratio kordis hjärndegeneration k no  nephr dr	a no  nephritis der b  myodegeneratio kordis hjärndegeneration k no  nephr dr	1	1	1	
a no  trombos  i kramastärerna k no  kardiosklerosis ii no  kronisk gallblosainflammation	a no  trombos  i kramastärerna k no  kardiosklerosis ii no  kronisk gallblosainflammation	1	1	1	
a nutrike suffokats	a nutrike suffokats	1	1	1	
a oderförkalking  b hjärnblödning	a oderförkalking  b hjärnblödning	1	1	1	
a oderförkalking  b oderförkalkning  k olderdomssvagh	a oderförkalking  b oderförkalkning  k olderdomssvagh	1	1	1	
a oderförkalking  b olderdomssvaghet	a oderförkalking  b olderdomssvaghet	3	3	1	
a oderförkalking  b tarmokklusion	a oderförkalking  b tarmokklusion	1	1	1	
a oderförkalkn b hjärtpusksjukd	a oderförkalkn b hjärtpusksjukd	1	1	1	
a oderförkalkning  b haemorrhagia kerebri	a oderförkalkning  b haemorrhagia kerebri	1	1	1	
a oderförkalkning  b hjärnblödning	a oderförkalkning  b hjärnblödning	2	2	1	
a oderförkalkning b hjärnblödning	a oderförkalkning  b hjärnblödning	1	2	0.988057041	a oderförkalkning  b hjärnblödning
a oderförkalkning  b hjärtkoronartärer	a oderförkalkning  b hjärtkoronartärer	1	1	1	
a oderförkalkning  b hjärtmuskelsjuk	a oderförkalkning  b hjärtmuskelsjuk	1	1	1	
a ok sj	a ok sj	1	1	1	
a okh e dystrofia musk propr	a okh e dystrofia musk propr	1	1	1	
a okh k morbus koronarius kordis   or	a okh k morbus koronarius kordis   or	1	1	1	
a olderdom  b odeförkalking	a olderdom  b odeförkalking	1	1	1	
a olderdomssvaghet  b oderförkalkning  k hjärnblödning	a olderdomssvaghet  b oderförkalkning  k hjärnblödning	1	1	1	
a olderdomssvaghet b	a olderdomssvaghet b	1	1	1	
a olykkshändelse krosskada	a olykkshändelse krosskada	1	1	1	
a pankreatites subkhr	a pankreatites subkhr	1	1	1	
a paraplegia inferior	a paraplegia inferior	1	1	1	
a pneumonia atypika  b kor pulmade kum insuff kordis  k asthma bronkhiale	a pneumonia atypika  b kor pulmade kum insuff kordis  k asthma bronkhiale	1	1	1	
a pneumonia hypostatika  b insuffikientia kordis kum stasi  k arrythmia kordis absolute  ii morbus kordis hypertonikus	a pneumonia hypostatika  b insuffikientia kordis kum stasi  k arrythmia kordis absolute  ii morbus kordis hypertonikus	1	1	1	
a pneumonia hypostatika  b marasmus senilis  ii invalid post amp fem dx	a pneumonia hypostatika  b marasmus senilis  ii invalid post amp fem dx	1	1	1	
a pneumonia hypotetika  i k sklerosis disseminata	a pneumonia hypotetika  i k sklerosis disseminata	1	1	1	
a pneumonia lobaris  ii fraktura femoris  diabetes mellitus	a pneumonia lobaris  ii fraktura femoris  diabetes mellitus	1	1	1	
a psykhosis paesenilis  morbus altzheimer  ii otitis nudia khron l amb	a psykhosis paesenilis  morbus altzheimer  ii otitis nudia khron l amb	1	1	1	
a pyeloneploritis  khronika  anaemia nephrogenea	a pyeloneploritis  khronika  anaemia nephrogenea	1	1	1	
a sarkoma retroperitonaeali  i b sarkoma retroperitonaeali  i k  metast intestini	a sarkoma retroperitonaeali  i b sarkoma retroperitonaeali  i k  metast intestini	1	1	1	
a senilitas  ii diabetes mellitus senilis hyperstrophie prostate	a senilitas  ii diabetes mellitus senilis hyperstrophie prostate	1	1	1	
a stasis kardialis   b morbus kordis hypertonikus	a stasis kardialis   b morbus kordis hypertonikus	1	1	1	
a submersio b submersio	a submersio b submersio	1	1	1	
a submorsio drunkning b submorsio drunkning	a submorsio drunkning b submorsio drunkning	1	1	1	
a tarmokklusion  b allm blodförgiftning	a tarmokklusion  b allm blodförgiftning	1	1	1	
a tarsminfl	a tarsminfl	1	1	1	
a thromboembolia art mesentrika et art pulmonalis  i e endokarditis rheumatika ak	a thromboembolia art mesentrika et art pulmonalis  i e endokarditis rheumatika ak	1	1	1	
a trombosis ak koronar kordis  i k morbus arteriosklerotikus kordis ii st post haemorrhag kerebri	a trombosis ak koronar kordis  i k morbus arteriosklerotikus kordis ii st post haemorrhag kerebri	1	1	1	
a trombosis arteriae femoralis  b gangraena senilis	a trombosis arteriae femoralis  b gangraena senilis	1	1	1	
a tub i hjärnhinnan	a tub i hjärnhinnan	1	1	1	
a tub i urin okh könsorganen	a tub i urin okh könsorganen	1	1	1	
a tub pulm amh kordis	a tub pulm amh kordis	1	1	1	
a tub pulm b myodegeneratio kordis	a tub pulm b myodegeneratio kordis	1	1	1	
a tub pulm b tub pulm  k tub peritonei	a tub pulm b tub pulm  k tub peritonei	1	1	1	
a tub pulm b tub pulm k tub laryngis	a tub pulm b tub pulm k tub laryngis	1	1	1	
a tuberkulama kerebri b aligafrenia	a tuberkulama kerebri b aligafrenia	1	1	1	
a tuberkulos i hjärnhinnan	a tuberkulos i hjärnhinnan	1	1	1	
a tubpulm lungsot et intesti b kontonitis tuberkulosa	a tubpulm lungsot et intesti b kontonitis tuberkulosa	1	1	1	
a tumor i bloskörteln  b olderdomssvaghet	a tumor i bloskörteln  b olderdomssvaghet	1	1	1	
a tumor intestin  b oderförkalkning  k hjärtmuskelsjukdom	a tumor intestin  b oderförkalkning  k hjärtmuskelsjukdom	1	1	1	
a tumor kark b septikaemia  k dekubituus	a tumor kark b septikaemia  k dekubituus	1	1	1	
a ulkus poprgagni  b embolia art pulm	a ulkus poprgagni  b embolia art pulm	1	1	1	
a ulkus ventrikuli  i k dito	a ulkus ventrikuli  i k dito	1	1	1	
a vii  arteriosklerosis b viii  bronkhitis	a vii  arteriosklerosis b viii  bronkhitis	1	1	1	
a vulnus sesop kapitis  emmeklentus traum ak amb  ii meningitis	a vulnus sesop kapitis  emmeklentus traum ak amb  ii meningitis	1	1	1	
a xv  karkinoma rekti b xv  karkinoma rekti	a xv  karkinoma rekti b xv  karkinoma rekti	1	1	1	
a xv  karkinoma ventrikuli b xv  karkinoma ventrikuli k xiii  osteoarthopatia arbikul xiii  dexema khronikum	a xv  karkinoma ventrikuli b xv  karkinoma ventrikuli k xiii  osteoarthopatia arbikul xiii  dexema khronikum	1	1	1	
a xv  karkinoma ventrikuli magkräfta b xv  karkinoma ventrikuli magkräfta	a xv  karkinoma ventrikuli magkräfta b xv  karkinoma ventrikuli magkräfta	1	1	1	
aalhart	aalhart	1	1	1	
aalm tuberk	aalm tuberk	1	1	1	
aandt	aandt	1	1	1	
aangef	aangef	1	1	1	
aangifven	aangifven	2	2	1	
aang sj	aangsj	1	14	0.9714285714	aangsj
aangsj	aangsj	14	14	1	
anagsj	aangsj	1	14	0.95	aangsj
angsj	aangsj	7	14	0.95	aangsj
aanns	aanns	1	1	1	
ab	ab	4	4	1	
ab sj	ab sj	167	167	1	
ab sj hastegt	ab sj hastegt	1	1	1	
abdt	abdt	1	1	1	
abdtäpa	abdtäppa	2	3	0.975	abdtäppa
abdtäppa	abdtäppa	3	3	1	
abdukeras slag	abdukeras slag	1	1	1	
abeess tuberkul	abeess tuberkul	1	1	1	
abek	abek	1	1	1	
abkk siukd	abkk siukd	1	1	1	
abort	aborta	7	7	0.9666666667	aborta
aborta	aborta	7	7	1	
aborter	aborter	1	1	1	
aborti	abortiv	1	3	0.9714285714	abortiv
abortiv	abortiv	3	3	1	
abortiv okänd	abortiv okänd	1	1	1	
abortos	abortos	2	2	1	
abortus	abortus	30	30	1	
abortut  missfall	abortut  missfall	1	1	1	
abostus	abostus	1	1	1	
abrt	abrt	1	1	1	
abrtrut	abrtrut	1	1	1	
abs	abs	146	146	1	
abs hastigt	abs hastigt	2	2	1	
abs kerebri	abs kerebri	1	1	1	
absekssus	absekssus	1	1	1	
absessus	absekssus	1	1	0.9777777778	absekssus
absessus lumbalis etpolvis	absessus lumbalis etpolvis	1	1	1	
absj	absj	2	2	1	
abskes i svalget	abskes i svalget	1	1	1	
abskess	abskess	1	1	1	
abskess i levern	abskess i levern	1	1	1	
abskess koll	abskess koll	1	1	1	
abskessi hjärnan	abskessi hjärnan	1	1	1	
abskesusratroesa phagealis	abskesusratroesa phagealis	1	1	1	
absol	absol	6	6	1	
absoluta	absoluta	2	2	1	
abssuktion	abssuktion	1	1	1	
abstmkt	abstmkt	1	1	1	
abstmktion okh stenpassion	abstmktion okh stenpassion	1	1	1	
abstree	abstree	1	1	1	
abstrukt	abstrukt	1	1	1	
abstraktion	abstruktion	1	1	0.9636363636	abstruktion
abstruktion	abstruktion	1	1	1	
abstuktian	abstuktian	1	1	1	
äbta	äbta	1	1	1	
abzehr	abzehr	2	2	1	
abzehrung	abzehrung	1	1	1	
ädersprong	ädersprong	1	1	1	
aderverkalk	aderverkalkung	1	2	0.9571428571	aderverkalkung
aderverkalkung	aderverkalkung	2	2	1	
adt	adt	1	1	1	
adtäppan	adtäppan	1	1	1	
adyn	adyn	5	5	1	
adynam	adynam	12	12	1	
adynamia	adynam	7	12	0.95	adynam
aedema pulm akut	aedema pulm akut	1	1	1	
af	af	3	3	1	
äf	äf	1	1	1	
äf för bränning	äf för bränning	1	1	1	
afaflexia kerebri	afaflexia kerebri	1	1	1	
afaflexia kerebri arteria klerosis	afaflexia kerebri arteria klerosis	1	1	1	
afalderdom	afalderdom	1	1	1	
afas	afas	1	1	1	
afatt fall	afatt fall	1	1	1	
afbant sig sjelf livet	afbant sig sjelf livet	1	1	1	
afblessyur	afblessyur	1	1	1	
afbolde i halsen	afbolde i halsen	1	1	1	
afbränn skade	afbränn skade	1	1	1	
afbrännin	afbrännin	1	1	1	
afbränv	afbränvin	1	1	0.9555555556	afbränvin
afbränvin	afbränvin	1	1	1	
adf older	afd older	2	6	0.9666666667	afd older
afd older	afd older	6	6	1	
afd olderd	afd older	1	6	0.98	afd older
afdaga tag	afdaga tag	1	1	1	
afdagataga	afdaga tag	1	1	0.96	afdaga tag
afdagatagen	afdagatagen	1	1	1	
afdagatagen af modern	afdagatagen af modern	1	1	1	
afdrykkkop	afdrykkkop	1	1	1	
afdunst	afdunst	1	1	1	
afen böld	afen böld	1	1	1	
afen olykklig vodeldförbränt	afen olykklig vodeldförbränt	1	1	1	
äfen so	äfen so	1	1	1	
äfen stoor bolda	äfen stoor bolda	1	1	1	
afen växt i mogo obstrukt	afen växt i mogo obstrukt	1	1	1	
afen vurmig karlslagen	afen vurmig karlslagen	1	1	1	
afengalen hundsbett	afengalen hundsbett	1	1	1	
afetersk dyr	afetersk dyr	1	1	1	
afelt fall	afett fall	1	2	0.9533333333	afett fall
afet fall	afett fall	1	2	0.98	afett fall
afett fall	afett fall	2	2	1	
afettfall	afett fall	1	2	0.98	afett fall
afettfall en gärdesg	afettfall en gärdesg	1	1	1	
afettssädslagen	afettssädslagen	1	1	1	
aff fienden ryss mördad	aff fienden ryss mördad	2	2	1	
aff fiendens skott	aff fiendens skott	1	1	1	
aff heftig kijkhosta	aff heftig kijkhosta	1	1	1	
aff hits feber	aff hits feber	1	1	1	
aff hitzig feber	aff hitzig feber	1	1	1	
aff hunger	aff hunger	5	5	1	
aff kijkh	aff kijkh	1	1	1	
aff kijkhosta	aff kijkhosta	1	1	1	
aff kiöld	aff kiöld	1	1	1	
aff longl siukdom okh omsijder bröstsj ell kijkhosta	aff longl siukdom okh omsijder bröstsj ell kijkhosta	1	1	1	
aff m	aff m	1	1	1	
aff mässling	aff mässling	1	1	1	
aff mässl	aff messl	4	28	0.9555555556	aff messl
aff messl	aff messl	28	28	1	
aff ryss	aff ryss	1	1	1	
aff ryssen	aff ryss	1	1	0.96	aff ryss
aff ryssarens infallande	aff ryssarens infallande	1	1	1	
aff ryssen ikiälstukken	aff ryssen ikiälstukken	1	1	1	
aff svort barnsäng okh sedermehra tilkomm siuukdom	aff svort barnsäng okh sedermehra tilkomm siuukdom	1	1	1	
aff torrvärkk	aff torrvärkk	1	1	1	
affall	affall	4	4	1	
affall ifr en boda	affall ifr en boda	1	1	1	
affödslvondan	affödslvondan	1	1	1	
afförd till sibirien	afförd till sibirien	1	1	1	
afftraffad för tenfnad	afftraffad för tenfnad	1	1	1	
affylln	affylln	1	1	1	
afgvarmhjul förkrass	afgvarmhjul förkrass	1	1	1	
afh sig lifvet	afh sig lifvet	1	1	1	
afhägt sig	afhägt sig	1	1	1	
afhämdt sig sjelf li	afhämdt sig sjelf li	1	1	1	
afhänd sig alfort istholm	afhänd sig alfort istholm	1	1	1	
afhände sig lif	afhände sig lif	1	1	1	
afhände sig lifvet gum ett pistolsk	afhände sig lifvet gum ett pistolsk	1	1	1	
afhände sig lifvet iraseri ovonda	afhände sig lifvet iraseri ovonda	1	1	1	
afhände sig lifvet mediest skjutgevär	afhände sig lifvet mediest skjutgevär	1	1	1	
afhände sig lifvet sjelf	afhände sig lifvet sjelf	1	1	1	
afhände sig sielf li	afhände sig sielf lifveth	1	1	0.96	afhände sig sielf lifveth
afhände sig sielf lifvet	afhände sig sielf lifveth	1	1	0.992	afhände sig sielf lifveth
afhände sig sielf lifveth	afhände sig sielf lifveth	1	1	1	
afhände sig sj	afhände sig sj	1	1	1	
afhande sig sjelf li	afhande sig sjelf li	1	1	1	
afhändigat sig livetm skärning i halsen	afhändigat sig livetm skärning i halsen	1	1	1	
afhändt sig	afhändt sig	2	2	1	
afhängt sig	afhändt sig	1	2	0.9636363636	afhändt sig
afhändt sig lifv i svorn	afhändt sig lifv i svorn	1	1	1	
afhände sig lifvet	afhändt sig lifvet	4	11	0.9777777778	afhändt sig lifvet
afhändt sig lifv	afhändt sig lifvet	1	11	0.9777777778	afhändt sig lifvet
afhändt sig lifv ge	afhändt sig lifvet	1	11	0.9678362573	afhändt sig lifvet
afhändt sig lifvet	afhändt sig lifvet	11	11	1	
afhändt sig livet	afhändt sig lifvet	1	11	0.9888888889	afhändt sig lifvet
händt sig lifvet	afhändt sig lifvet	1	11	0.962962963	afhändt sig lifvet
afhändt sig lifvet gen hängn	afhändt sig lifvet genom hängning	1	2	0.9696969697	afhändt sig lifvet genom hängning
afhändt sig lifvet genom hängning	afhändt sig lifvet genom hängning	2	2	1	
afhändt sig lifvet i sinnesförvirrning medels hängning	afhändt sig lifvet i sinnesförvirrning medels hängning	1	1	1	
afhändt sig lifvet med en knif	afhändt sig lifvet med en knif	1	1	1	
afhändt sig lifvet medel hängn i peterhoff	afhändt sig lifvet medel hängn i peterhoff	1	1	1	
afhändt sig liv gen strypn	afhändt sig liv gen strypn	1	1	1	
afhändt sig livet med ett rep	afhändt sig livet med ett rep	1	1	1	
afhändt sig siell lifvat efter bett af en vill kund	afhändt sig siell lifvat efter bett af en vill kund	1	1	1	
afhändt sig sjelf lifvet	afhändt sig sjelf lifvet	1	1	1	
afhändt sig sjelflifvet	afhändt sig sjelf lifvet	1	1	0.9916666667	afhändt sig sjelf lifvet
afhänt sig sjelf lifvet	afhändt sig sjelf lifvet	1	1	0.9916666667	afhändt sig sjelf lifvet
afhändt sig sjelf lifvet med ett studsarskutt	afhändt sig sjelf lifvet med ett studsarskutt	1	1	1	
